trialsN,participant,trials.label,trials.cue,trials.thisRepN,trials.thisN,signalOpacity,trials.response,trialsStair
31,29,low_opac_i,Invalid,11.0,31.0,0.0139002504770068,0.0,11
32,29,high_opac_v,Valid,11.0,32.0,0.0,0.0,11
33,29,low_opac_i,Invalid,12.0,33.0,0.0528739384587021,0.0,12
34,29,low_opac_v,Valid,12.0,34.0,0.0,1.0,12
35,29,high_opac_v,Valid,12.0,35.0,0.1116152522411264,1.0,12
36,29,low_opac_v,Valid,13.0,36.0,0.0,0.0,13
37,29,low_opac_i,Invalid,13.0,37.0,0.0826021986515596,1.0,13
38,29,high_opac_v,Valid,13.0,38.0,0.0,1.0,13
39,29,high_opac_v,Valid,14.0,39.0,0.0854716760993165,1.0,14
40,29,low_opac_v,Valid,14.0,40.0,0.0,0.0,14
41,29,low_opac_i,Invalid,14.0,41.0,0.0,0.0,14
42,29,low_opac_i,Invalid,15.0,42.0,0.0,1.0,15
43,29,high_opac_v,Valid,15.0,43.0,0.0,0.0,15
44,29,low_opac_v,Valid,15.0,44.0,0.0,1.0,15
45,29,high_opac_v,Valid,16.0,45.0,0.110618944986525,1.0,16
46,29,low_opac_v,Valid,16.0,46.0,0.0550652073363883,1.0,16
47,29,low_opac_i,Invalid,16.0,47.0,0.0,0.0,16
48,29,low_opac_i,Invalid,17.0,48.0,0.0,1.0,17
49,29,high_opac_v,Valid,17.0,49.0,0.0,1.0,17
50,29,low_opac_v,Valid,17.0,50.0,0.0496782429854963,1.0,17
51,29,low_opac_i,Invalid,18.0,51.0,0.0,1.0,18
52,29,high_opac_v,Valid,18.0,52.0,0.0946917910864581,1.0,18
53,29,low_opac_v,Valid,18.0,53.0,0.0444927134771775,0.0,18
54,29,high_opac_v,Valid,19.0,54.0,0.0,1.0,19
55,29,low_opac_v,Valid,19.0,55.0,0.0631374370837015,0.0,19
56,29,low_opac_i,Invalid,19.0,56.0,0.105435673735923,1.0,19
57,29,low_opac_i,Invalid,20.0,57.0,0.1006731171184496,1.0,20
58,29,high_opac_v,Valid,20.0,58.0,0.081079584933352,1.0,20
59,29,low_opac_v,Valid,20.0,59.0,0.0,0.0,20
60,29,low_opac_i,Invalid,21.0,60.0,0.0960215988012329,1.0,21
61,29,high_opac_v,Valid,21.0,61.0,0.0,1.0,21
62,29,low_opac_v,Valid,21.0,62.0,0.098701494924915,1.0,21
63,29,low_opac_v,Valid,22.0,63.0,0.0,0.0,22
64,29,low_opac_i,Invalid,22.0,64.0,0.0918262192980124,1.0,22
65,29,high_opac_v,Valid,22.0,65.0,0.0,1.0,22
66,29,low_opac_v,Valid,23.0,66.0,0.0,0.0,23
67,29,high_opac_v,Valid,23.0,67.0,0.0,0.0,23
68,29,low_opac_i,Invalid,23.0,68.0,0.087629783921596,1.0,23
69,29,low_opac_v,Valid,24.0,69.0,0.0,1.0,24
70,29,low_opac_i,Invalid,24.0,70.0,0.0838249906121594,1.0,24
71,29,high_opac_v,Valid,24.0,71.0,0.0,1.0,24
72,29,low_opac_i,Invalid,25.0,72.0,0.0,0.0,25
73,29,low_opac_v,Valid,25.0,73.0,0.0,1.0,25
74,29,high_opac_v,Valid,25.0,74.0,0.0,0.0,25
75,29,low_opac_i,Invalid,26.0,75.0,0.0941665633768695,0.0,26
76,29,high_opac_v,Valid,26.0,76.0,0.0,1.0,26
77,29,low_opac_v,Valid,26.0,77.0,0.1186492320831419,1.0,26
78,29,low_opac_v,Valid,27.0,78.0,0.1151676463559605,0.0,27
79,29,low_opac_i,Invalid,27.0,79.0,0.1073669373133922,1.0,27
80,29,high_opac_v,Valid,27.0,80.0,0.0,0.0,27
81,29,high_opac_v,Valid,28.0,81.0,0.1072086116657394,0.0,28
82,29,low_opac_v,Valid,28.0,82.0,0.0,0.0,28
83,29,low_opac_i,Invalid,28.0,83.0,0.1041765760109112,0.0,28
84,29,low_opac_v,Valid,29.0,84.0,0.0,1.0,29
85,29,high_opac_v,Valid,29.0,85.0,0.0,1.0,29
86,29,low_opac_i,Invalid,29.0,86.0,0.1164466250824282,1.0,29
87,29,low_opac_i,Invalid,30.0,87.0,0.1135000610754731,0.0,30
88,29,high_opac_v,Valid,30.0,88.0,0.0,1.0,30
89,29,low_opac_v,Valid,30.0,89.0,0.0,0.0,30
90,29,low_opac_v,Valid,31.0,90.0,0.1518205008781846,0.0,31
91,29,low_opac_i,Invalid,31.0,91.0,0.1250498339962167,1.0,31
92,29,high_opac_v,Valid,31.0,92.0,0.0,0.0,31
93,29,high_opac_v,Valid,32.0,93.0,0.0,1.0,32
94,29,low_opac_v,Valid,32.0,94.0,0.1640123141293241,0.0,32
95,29,low_opac_i,Invalid,32.0,95.0,0.1223140594027386,0.0,32
96,29,low_opac_v,Valid,33.0,96.0,0.1758703116616234,1.0,33
97,29,low_opac_i,Invalid,33.0,97.0,0.1332922710764588,0.0,33
98,29,high_opac_v,Valid,33.0,98.0,0.1254550231174669,0.0,33
99,29,low_opac_i,Invalid,34.0,99.0,0.1439870867607151,0.0,34
100,29,low_opac_v,Valid,34.0,100.0,0.0,0.0,34
101,29,high_opac_v,Valid,34.0,101.0,0.1377337076241993,1.0,34
102,29,low_opac_i,Invalid,35.0,102.0,0.0,1.0,35
103,29,low_opac_v,Valid,35.0,103.0,0.0,0.0,35
104,29,high_opac_v,Valid,35.0,104.0,0.1349465113798581,0.0,35
105,29,high_opac_v,Valid,36.0,105.0,0.0,1.0,36
106,29,low_opac_v,Valid,36.0,106.0,0.0,0.0,36
107,29,low_opac_i,Invalid,36.0,107.0,0.1517534726984975,0.0,36
108,29,low_opac_i,Invalid,37.0,108.0,0.0,1.0,37
109,29,high_opac_v,Valid,37.0,109.0,0.0,1.0,37
110,29,low_opac_v,Valid,37.0,110.0,0.2072157939884011,1.0,37
111,29,low_opac_v,Valid,38.0,111.0,0.2045137596893813,0.0,38
112,29,high_opac_v,Valid,38.0,112.0,0.1404654734173687,1.0,38
113,29,low_opac_i,Invalid,38.0,113.0,0.1593108610464354,0.0,38
114,29,low_opac_v,Valid,39.0,114.0,0.2150370633642011,1.0,39
115,29,low_opac_i,Invalid,39.0,115.0,0.0,1.0,39
116,29,high_opac_v,Valid,39.0,116.0,0.0,1.0,39
117,29,low_opac_i,Invalid,40.0,117.0,0.0,1.0,40
118,29,low_opac_v,Valid,40.0,118.0,0.0,0.0,40
119,29,high_opac_v,Valid,40.0,119.0,0.0,1.0,40
120,29,low_opac_v,Valid,41.0,120.0,0.0,0.0,41
121,29,high_opac_v,Valid,41.0,121.0,0.133327380310259,0.0,41
122,29,low_opac_i,Invalid,41.0,122.0,0.1645679079946411,0.0,41
123,29,low_opac_i,Invalid,42.0,123.0,0.0,1.0,42
124,29,high_opac_v,Valid,42.0,124.0,0.1423791174154731,1.0,42
125,29,low_opac_v,Valid,42.0,125.0,0.0,1.0,42
126,29,low_opac_v,Valid,43.0,126.0,0.0,0.0,43
127,29,high_opac_v,Valid,43.0,127.0,0.0,1.0,43
128,29,low_opac_i,Invalid,43.0,128.0,0.0,1.0,43
129,29,low_opac_v,Valid,44.0,129.0,0.2400378942642761,0.0,44
130,29,low_opac_i,Invalid,44.0,130.0,0.1688985215064149,0.0,44
131,29,high_opac_v,Valid,44.0,131.0,0.1379123730181661,0.0,44
132,29,low_opac_v,Valid,45.0,132.0,0.2498057500806461,1.0,45
133,29,high_opac_v,Valid,45.0,133.0,0.0,1.0,45
134,29,low_opac_i,Invalid,45.0,134.0,0.1773732545737378,0.0,45
135,29,low_opac_i,Invalid,46.0,135.0,0.1858576573675487,0.0,46
136,29,low_opac_v,Valid,46.0,136.0,0.2474217722280861,0.0,46
137,29,high_opac_v,Valid,46.0,137.0,0.1446205281963845,1.0,46
138,29,low_opac_i,Invalid,47.0,138.0,0.1943535815959631,1.0,47
139,29,high_opac_v,Valid,47.0,139.0,0.0,0.0,47
140,29,low_opac_v,Valid,47.0,140.0,0.0,0.0,47
141,29,high_opac_v,Valid,48.0,141.0,0.0,0.0,48
142,29,low_opac_i,Invalid,48.0,142.0,0.0,1.0,48
143,29,low_opac_v,Valid,48.0,143.0,0.0,1.0,48
144,29,high_opac_v,Valid,49.0,144.0,0.0,0.0,49
145,29,low_opac_i,Invalid,49.0,145.0,0.1902986726356286,1.0,49
146,29,low_opac_v,Valid,49.0,146.0,0.0,1.0,49
147,29,high_opac_v,Valid,50.0,147.0,0.0,0.0,50
148,29,low_opac_i,Invalid,50.0,148.0,0.1883837914588416,0.0,50
149,29,low_opac_v,Valid,50.0,149.0,0.2620485421795754,1.0,50
150,29,low_opac_i,Invalid,51.0,150.0,0.0,1.0,51
151,29,low_opac_v,Valid,51.0,151.0,0.0,0.0,51
152,29,high_opac_v,Valid,51.0,152.0,0.0,1.0,51
153,29,low_opac_v,Valid,52.0,153.0,0.2682531829138593,0.0,52
154,29,low_opac_i,Invalid,52.0,154.0,0.1942642999397648,1.0,52
155,29,high_opac_v,Valid,52.0,155.0,0.0,1.0,52
156,29,high_opac_v,Valid,53.0,156.0,0.1698584203518212,1.0,53
157,29,low_opac_i,Invalid,53.0,157.0,0.0,1.0,53
158,29,low_opac_v,Valid,53.0,158.0,0.0,1.0,53
159,29,low_opac_i,Invalid,54.0,159.0,0.0,1.0,54
160,29,high_opac_v,Valid,54.0,160.0,0.0,0.0,54
161,29,low_opac_v,Valid,54.0,161.0,0.0,0.0,54
162,29,high_opac_v,Valid,55.0,162.0,0.1751213698921903,0.0,55
163,29,low_opac_v,Valid,55.0,163.0,0.2825314301705972,0.0,55
164,29,low_opac_i,Invalid,55.0,164.0,0.188944727647483,1.0,55
165,29,high_opac_v,Valid,56.0,165.0,0.0,1.0,56
166,29,low_opac_v,Valid,56.0,166.0,0.2903275468252468,1.0,56
167,29,low_opac_i,Invalid,56.0,167.0,0.0,1.0,56
168,29,low_opac_v,Valid,57.0,168.0,0.2883645944342133,1.0,57
169,29,high_opac_v,Valid,57.0,169.0,0.1804852260476102,1.0,57
170,29,low_opac_i,Invalid,57.0,170.0,0.1857669651293153,1.0,57
171,29,low_opac_v,Valid,58.0,171.0,0.0,1.0,58
172,29,low_opac_i,Invalid,58.0,172.0,0.1842784581066958,1.0,58
173,29,high_opac_v,Valid,58.0,173.0,0.0,0.0,58
174,29,low_opac_v,Valid,59.0,174.0,0.2847761439580725,1.0,59
175,29,low_opac_i,Invalid,59.0,175.0,0.1827047066293823,1.0,59
176,29,high_opac_v,Valid,59.0,176.0,0.1853293964919751,1.0,59
177,29,low_opac_v,Valid,60.0,177.0,0.2829467961061481,1.0,60
178,29,high_opac_v,Valid,60.0,178.0,0.0,1.0,60
179,29,low_opac_i,Invalid,60.0,179.0,0.0,1.0,60
180,29,low_opac_v,Valid,61.0,180.0,0.2811650154851492,1.0,61
181,29,low_opac_i,Invalid,61.0,181.0,0.0,1.0,61
182,29,high_opac_v,Valid,61.0,182.0,0.1823299933196887,0.0,61
183,29,low_opac_v,Valid,62.0,183.0,0.2794188021973999,1.0,62
184,29,low_opac_i,Invalid,62.0,184.0,0.1781725168480444,0.0,62
185,29,high_opac_v,Valid,62.0,185.0,0.1882310344210689,1.0,62
186,29,high_opac_v,Valid,63.0,186.0,0.0,1.0,63
187,29,low_opac_v,Valid,63.0,187.0,0.2777676990969414,1.0,63
188,29,low_opac_i,Invalid,63.0,188.0,0.184125779890954,0.0,63
189,29,high_opac_v,Valid,64.0,189.0,0.0,0.0,64
190,29,low_opac_i,Invalid,64.0,190.0,0.1896701622415414,0.0,64
191,29,low_opac_v,Valid,64.0,191.0,0.2762020960970098,1.0,64
192,29,low_opac_v,Valid,65.0,192.0,0.274702197348072,1.0,65
193,29,high_opac_v,Valid,65.0,193.0,0.191426213554513,1.0,65
194,29,low_opac_i,Invalid,65.0,194.0,0.0,0.0,65
195,29,low_opac_v,Valid,66.0,195.0,0.0,1.0,66
196,29,low_opac_i,Invalid,66.0,196.0,0.2012074357402062,0.0,66
197,29,high_opac_v,Valid,66.0,197.0,0.1899877732269567,0.0,66
198,29,high_opac_v,Valid,67.0,198.0,0.0,1.0,67
199,29,low_opac_i,Invalid,67.0,199.0,0.2066668658030295,0.0,67
200,29,low_opac_v,Valid,67.0,200.0,0.2715753528845588,1.0,67
201,29,low_opac_i,Invalid,68.0,201.0,0.0,1.0,68
202,29,high_opac_v,Valid,68.0,202.0,0.0,1.0,68
203,29,low_opac_v,Valid,68.0,203.0,0.2700455273721659,1.0,68
204,29,low_opac_i,Invalid,69.0,204.0,0.211009545096575,0.0,69
205,29,high_opac_v,Valid,69.0,205.0,0.0,1.0,69
206,29,low_opac_v,Valid,69.0,206.0,0.2685686329699213,1.0,69
207,29,low_opac_v,Valid,70.0,207.0,0.0,1.0,70
208,29,high_opac_v,Valid,70.0,208.0,0.1916369364096542,1.0,70
209,29,low_opac_i,Invalid,70.0,209.0,0.2162901625253402,0.0,70
210,29,low_opac_i,Invalid,71.0,210.0,0.0,1.0,71
211,29,low_opac_v,Valid,71.0,211.0,0.2658282823288974,1.0,71
212,29,high_opac_v,Valid,71.0,212.0,0.0,1.0,71
213,29,high_opac_v,Valid,72.0,213.0,0.0,1.0,72
214,29,low_opac_v,Valid,72.0,214.0,0.26453490911991,1.0,72
215,29,low_opac_i,Invalid,72.0,215.0,0.2204884620004739,0.0,72
216,29,low_opac_v,Valid,73.0,216.0,0.2631632230680861,1.0,73
217,29,high_opac_v,Valid,73.0,217.0,0.1877968067169184,1.0,73
218,29,low_opac_i,Invalid,73.0,218.0,0.2256398569658646,0.0,73
219,29,low_opac_i,Invalid,74.0,219.0,0.2309932575553611,0.0,74
220,29,low_opac_v,Valid,74.0,220.0,0.0,1.0,74
221,29,high_opac_v,Valid,74.0,221.0,0.0,1.0,74
222,29,low_opac_i,Invalid,75.0,222.0,0.2360381260999033,1.0,75
223,29,low_opac_v,Valid,75.0,223.0,0.260476667094626,1.0,75
224,29,high_opac_v,Valid,75.0,224.0,0.1854868675141407,1.0,75
0,3,high_opac_v,Valid,1.0,0.0,0.0,1.0,1
1,3,low_opac_v,Valid,1.0,1.0,0.0,0.0,1
2,3,low_opac_i,Invalid,1.0,2.0,0.4,1.0,1
3,3,low_opac_v,Valid,2.0,3.0,0.0,1.0,2
4,3,high_opac_v,Valid,2.0,4.0,0.0,1.0,2
5,3,low_opac_i,Invalid,2.0,5.0,0.0,1.0,2
6,3,low_opac_i,Invalid,3.0,6.0,0.01,0.0,3
7,3,high_opac_v,Valid,3.0,7.0,0.0,1.0,3
8,3,low_opac_v,Valid,3.0,8.0,0.8091950431803865,1.0,3
9,3,low_opac_i,Invalid,4.0,9.0,0.0,1.0,4
10,3,low_opac_v,Valid,4.0,10.0,0.0,1.0,4
11,3,high_opac_v,Valid,4.0,11.0,0.01,0.0,4
12,3,high_opac_v,Valid,5.0,12.0,0.0,0.0,5
13,3,low_opac_i,Invalid,5.0,13.0,0.0555460796492762,0.0,5
14,3,low_opac_v,Valid,5.0,14.0,0.6246282260865603,1.0,5
15,3,high_opac_v,Valid,6.0,15.0,0.0914816007434702,1.0,6
16,3,low_opac_v,Valid,6.0,16.0,0.0,1.0,6
17,3,low_opac_i,Invalid,6.0,17.0,0.1691531676692828,1.0,6
18,3,low_opac_i,Invalid,7.0,18.0,0.1452108067813101,1.0,7
19,3,low_opac_v,Valid,7.0,19.0,0.5245929095863051,1.0,7
20,3,high_opac_v,Valid,7.0,20.0,0.0,1.0,7
21,3,low_opac_v,Valid,8.0,21.0,0.4846151596189739,1.0,8
22,3,high_opac_v,Valid,8.0,22.0,0.0,1.0,8
23,3,low_opac_i,Invalid,8.0,23.0,0.1273095611566007,1.0,8
24,3,low_opac_v,Valid,9.0,24.0,0.4462051828824988,1.0,9
25,3,low_opac_i,Invalid,9.0,25.0,0.0,1.0,9
26,3,high_opac_v,Valid,9.0,26.0,0.0455914630548631,0.0,9
27,3,high_opac_v,Valid,10.0,27.0,0.0876938407116655,1.0,10
28,3,low_opac_i,Invalid,10.0,28.0,0.0,0.0,10
29,3,low_opac_v,Valid,10.0,29.0,0.4072186841576921,1.0,10
30,3,low_opac_v,Valid,11.0,30.0,0.3530086106684854,1.0,11
31,3,high_opac_v,Valid,11.0,31.0,0.0786480641048011,0.0,11
32,3,low_opac_i,Invalid,11.0,32.0,0.1409019571891806,1.0,11
33,3,low_opac_v,Valid,12.0,33.0,0.0249926970610745,0.0,12
34,3,high_opac_v,Valid,12.0,34.0,0.1100589517853494,1.0,12
35,3,low_opac_i,Invalid,12.0,35.0,0.0,1.0,12
36,3,high_opac_v,Valid,13.0,36.0,0.0,1.0,13
37,3,low_opac_v,Valid,13.0,37.0,0.0,1.0,13
38,3,low_opac_i,Invalid,13.0,38.0,0.1225458234580234,1.0,13
39,3,low_opac_v,Valid,14.0,39.0,0.387823603782825,1.0,14
40,3,high_opac_v,Valid,14.0,40.0,0.0953683664201181,1.0,14
41,3,low_opac_i,Invalid,14.0,41.0,0.114595965063034,1.0,14
42,3,low_opac_v,Valid,15.0,42.0,0.3723068795551985,1.0,15
43,3,high_opac_v,Valid,15.0,43.0,0.0892712881158329,1.0,15
44,3,low_opac_i,Invalid,15.0,44.0,0.1071678257262996,1.0,15
45,3,low_opac_v,Valid,16.0,45.0,0.356239707858624,1.0,16
46,3,high_opac_v,Valid,16.0,46.0,0.0,1.0,16
47,3,low_opac_i,Invalid,16.0,47.0,0.100689313925105,1.0,16
48,3,high_opac_v,Valid,17.0,48.0,0.0,1.0,17
49,3,low_opac_i,Invalid,17.0,49.0,0.0,1.0,17
50,3,low_opac_v,Valid,17.0,50.0,0.0,1.0,17
51,3,low_opac_i,Invalid,18.0,51.0,0.0883280819335532,1.0,18
52,3,high_opac_v,Valid,18.0,52.0,0.0728768907659851,0.0,18
53,3,low_opac_v,Valid,18.0,53.0,0.0,1.0,18
54,3,high_opac_v,Valid,19.0,54.0,0.09138252233582,1.0,19
55,3,low_opac_v,Valid,19.0,55.0,0.3012186328164147,1.0,19
56,3,low_opac_i,Invalid,19.0,56.0,0.0,1.0,19
57,3,high_opac_v,Valid,20.0,57.0,0.0868222278439962,1.0,20
58,3,low_opac_i,Invalid,20.0,58.0,0.0,1.0,20
59,3,low_opac_v,Valid,20.0,59.0,0.273636787424012,1.0,20
60,3,low_opac_i,Invalid,21.0,60.0,0.0723417614082751,1.0,21
61,3,high_opac_v,Valid,21.0,61.0,0.0827020623643429,1.0,21
62,3,low_opac_v,Valid,21.0,62.0,0.2350145421924789,1.0,21
63,3,low_opac_v,Valid,22.0,63.0,0.1929570998705231,1.0,22
64,3,low_opac_i,Invalid,22.0,64.0,0.0,0.0,22
65,3,high_opac_v,Valid,22.0,65.0,0.078548183434511,1.0,22
66,3,low_opac_v,Valid,23.0,66.0,0.0,1.0,23
67,3,low_opac_i,Invalid,23.0,67.0,0.0861777554006346,1.0,23
68,3,high_opac_v,Valid,23.0,68.0,0.0747590611997285,0.0,23
69,3,high_opac_v,Valid,24.0,69.0,0.0,1.0,24
70,3,low_opac_i,Invalid,24.0,70.0,0.0822459956588435,1.0,24
71,3,low_opac_v,Valid,24.0,71.0,0.1128766366283712,1.0,24
72,3,high_opac_v,Valid,25.0,72.0,0.0,1.0,25
73,3,low_opac_i,Invalid,25.0,73.0,0.0782209022678429,1.0,25
74,3,low_opac_v,Valid,25.0,74.0,0.0,1.0,25
75,3,low_opac_v,Valid,26.0,75.0,0.0,1.0,26
76,3,low_opac_i,Invalid,26.0,76.0,0.0,1.0,26
77,3,high_opac_v,Valid,26.0,77.0,0.0822752095799721,0.0,26
78,3,high_opac_v,Valid,27.0,78.0,0.0949355931752175,1.0,27
79,3,low_opac_v,Valid,27.0,79.0,0.01,0.0,27
80,3,low_opac_i,Invalid,27.0,80.0,0.0,1.0,27
81,3,high_opac_v,Valid,28.0,81.0,0.0917445866246868,1.0,28
82,3,low_opac_v,Valid,28.0,82.0,0.09753577719337,1.0,28
83,3,low_opac_i,Invalid,28.0,83.0,0.067106633740144,0.0,28
84,3,low_opac_i,Invalid,29.0,84.0,0.0810552390005022,0.0,29
85,3,high_opac_v,Valid,29.0,85.0,0.0,1.0,29
86,3,low_opac_v,Valid,29.0,86.0,0.0852766591996442,1.0,29
87,3,low_opac_i,Invalid,30.0,87.0,0.0,1.0,30
88,3,low_opac_v,Valid,30.0,88.0,0.0744613368549462,0.0,30
89,3,high_opac_v,Valid,30.0,89.0,0.0,1.0,30
90,3,low_opac_v,Valid,31.0,90.0,0.0,1.0,31
91,3,high_opac_v,Valid,31.0,91.0,0.0,1.0,31
92,3,low_opac_i,Invalid,31.0,92.0,0.0,1.0,31
93,3,low_opac_i,Invalid,32.0,93.0,0.0,1.0,32
94,3,high_opac_v,Valid,32.0,94.0,0.080510587475296,1.0,32
95,3,low_opac_v,Valid,32.0,95.0,0.1022053238507426,1.0,32
96,3,low_opac_v,Valid,33.0,96.0,0.0,1.0,33
97,3,low_opac_i,Invalid,33.0,97.0,0.0848776781084913,1.0,33
98,3,high_opac_v,Valid,33.0,98.0,0.0778883895860594,1.0,33
99,3,low_opac_v,Valid,34.0,99.0,0.0,1.0,34
100,3,high_opac_v,Valid,34.0,100.0,0.0754398075549506,1.0,34
101,3,low_opac_i,Invalid,34.0,101.0,0.0,1.0,34
102,3,low_opac_v,Valid,35.0,102.0,0.0808416994406565,1.0,35
103,3,low_opac_i,Invalid,35.0,103.0,0.0794331633973432,1.0,35
104,3,high_opac_v,Valid,35.0,104.0,0.0731171015992817,1.0,35
105,3,high_opac_v,Valid,36.0,105.0,0.0,1.0,36
106,3,low_opac_v,Valid,36.0,106.0,0.0,1.0,36
107,3,low_opac_i,Invalid,36.0,107.0,0.0769004841547147,1.0,36
108,3,high_opac_v,Valid,37.0,108.0,0.0,1.0,37
109,3,low_opac_i,Invalid,37.0,109.0,0.0745148791765169,1.0,37
110,3,low_opac_v,Valid,37.0,110.0,0.0,1.0,37
111,3,low_opac_v,Valid,38.0,111.0,0.0,1.0,38
112,3,low_opac_i,Invalid,38.0,112.0,0.0720282334873538,1.0,38
113,3,high_opac_v,Valid,38.0,113.0,0.0661027386521552,1.0,38
114,3,low_opac_v,Valid,39.0,114.0,0.0576790835477286,1.0,39
115,3,low_opac_i,Invalid,39.0,115.0,0.0,1.0,39
116,3,high_opac_v,Valid,39.0,116.0,0.0639970589099592,0.0,39
117,3,low_opac_v,Valid,40.0,117.0,0.0,1.0,40
118,3,low_opac_i,Invalid,40.0,118.0,0.067289103399854,0.0,40
119,3,high_opac_v,Valid,40.0,119.0,0.0,1.0,40
120,3,low_opac_v,Valid,41.0,120.0,0.0476798683900923,0.0,41
121,3,high_opac_v,Valid,41.0,121.0,0.0,1.0,41
122,3,low_opac_i,Invalid,41.0,122.0,0.0765754725136946,0.0,41
123,3,low_opac_v,Valid,42.0,123.0,0.0662828363439432,0.0,42
124,3,high_opac_v,Valid,42.0,124.0,0.0,1.0,42
125,3,low_opac_i,Invalid,42.0,125.0,0.0,1.0,42
126,3,low_opac_i,Invalid,43.0,126.0,0.0,1.0,43
127,3,high_opac_v,Valid,43.0,127.0,0.0663835261260285,1.0,43
128,3,low_opac_v,Valid,43.0,128.0,0.0,0.0,43
129,3,high_opac_v,Valid,44.0,129.0,0.0,1.0,44
130,3,low_opac_i,Invalid,44.0,130.0,0.0,0.0,44
131,3,low_opac_v,Valid,44.0,131.0,0.0973346116580558,1.0,44
132,3,low_opac_i,Invalid,45.0,132.0,0.0,0.0,45
133,3,low_opac_v,Valid,45.0,133.0,0.0939138503025602,1.0,45
134,3,high_opac_v,Valid,45.0,134.0,0.062595085484296,1.0,45
135,3,low_opac_i,Invalid,46.0,135.0,0.0969398834811754,0.0,46
136,3,low_opac_v,Valid,46.0,136.0,0.0904186057062013,1.0,46
137,3,high_opac_v,Valid,46.0,137.0,0.0,1.0,46
138,3,high_opac_v,Valid,47.0,138.0,0.0588263769125332,1.0,47
139,3,low_opac_v,Valid,47.0,139.0,0.0871376116532643,0.0,47
140,3,low_opac_i,Invalid,47.0,140.0,0.0,0.0,47
141,3,low_opac_i,Invalid,48.0,141.0,0.0,1.0,48
142,3,low_opac_v,Valid,48.0,142.0,0.0,1.0,48
143,3,high_opac_v,Valid,48.0,143.0,0.0570537740951544,0.0,48
144,3,high_opac_v,Valid,49.0,144.0,0.0643792236417165,0.0,49
145,3,low_opac_v,Valid,49.0,145.0,0.0969569355640689,1.0,49
146,3,low_opac_i,Invalid,49.0,146.0,0.0,0.0,49
147,3,low_opac_v,Valid,50.0,147.0,0.0,1.0,50
148,3,high_opac_v,Valid,50.0,148.0,0.0,1.0,50
149,3,low_opac_i,Invalid,50.0,149.0,0.0,1.0,50
150,3,low_opac_v,Valid,51.0,150.0,0.0,0.0,51
151,3,high_opac_v,Valid,51.0,151.0,0.0,0.0,51
152,3,low_opac_i,Invalid,51.0,152.0,0.0,1.0,51
153,3,low_opac_v,Valid,52.0,153.0,0.0,0.0,52
154,3,high_opac_v,Valid,52.0,154.0,0.0,1.0,52
155,3,low_opac_i,Invalid,52.0,155.0,0.0,1.0,52
156,3,high_opac_v,Valid,53.0,156.0,0.0,1.0,53
157,3,low_opac_i,Invalid,53.0,157.0,0.1119572384688064,1.0,53
158,3,low_opac_v,Valid,53.0,158.0,0.1123350143584663,1.0,53
159,3,low_opac_i,Invalid,54.0,159.0,0.1103517298115082,1.0,54
160,3,high_opac_v,Valid,54.0,160.0,0.0,1.0,54
161,3,low_opac_v,Valid,54.0,161.0,0.1097712834123726,1.0,54
162,3,low_opac_v,Valid,55.0,162.0,0.107352057813396,1.0,55
163,3,high_opac_v,Valid,55.0,163.0,0.0713712992069616,1.0,55
164,3,low_opac_i,Invalid,55.0,164.0,0.1087838495138888,1.0,55
165,3,low_opac_v,Valid,56.0,165.0,0.0,1.0,56
166,3,high_opac_v,Valid,56.0,166.0,0.0698465445732356,0.0,56
167,3,low_opac_i,Invalid,56.0,167.0,0.1072982532891732,1.0,56
168,3,low_opac_v,Valid,57.0,168.0,0.0,0.0,57
169,3,low_opac_i,Invalid,57.0,169.0,0.105878698696479,1.0,57
170,3,high_opac_v,Valid,57.0,170.0,0.0,0.0,57
171,3,high_opac_v,Valid,58.0,171.0,0.0,0.0,58
172,3,low_opac_v,Valid,58.0,172.0,0.1117354644252832,1.0,58
173,3,low_opac_i,Invalid,58.0,173.0,0.0,0.0,58
174,3,low_opac_v,Valid,59.0,174.0,0.0,0.0,59
175,3,low_opac_i,Invalid,59.0,175.0,0.0,1.0,59
176,3,high_opac_v,Valid,59.0,176.0,0.0873320772975842,1.0,59
177,3,high_opac_v,Valid,60.0,177.0,0.0860261404505105,1.0,60
178,3,low_opac_v,Valid,60.0,178.0,0.0,1.0,60
179,3,low_opac_i,Invalid,60.0,179.0,0.0,0.0,60
180,3,low_opac_v,Valid,61.0,180.0,0.1160575512449757,1.0,61
181,3,high_opac_v,Valid,61.0,181.0,0.0847650706873276,1.0,61
182,3,low_opac_i,Invalid,61.0,182.0,0.0,1.0,61
183,3,low_opac_i,Invalid,62.0,183.0,0.0,1.0,62
184,3,high_opac_v,Valid,62.0,184.0,0.0,0.0,62
185,3,low_opac_v,Valid,62.0,185.0,0.0,0.0,62
186,3,low_opac_i,Invalid,63.0,186.0,0.0,0.0,63
187,3,high_opac_v,Valid,63.0,187.0,0.0885310343023659,0.0,63
188,3,low_opac_v,Valid,63.0,188.0,0.1218336418340953,1.0,63
189,3,low_opac_i,Invalid,64.0,189.0,0.1169117408865899,1.0,64
190,3,low_opac_v,Valid,64.0,190.0,0.1198879880575121,1.0,64
191,3,high_opac_v,Valid,64.0,191.0,0.0,0.0,64
192,3,low_opac_i,Invalid,65.0,192.0,0.1156898319059168,1.0,65
193,3,high_opac_v,Valid,65.0,193.0,0.0987729983693974,1.0,65
