trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
,,,,,,,,,,,,,,,,,,,,,,,320,1716,Valid,signal,0,1,3178.4472369999858,1,3.0,2.0295981999952346,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,322,-1158,Valid,signal,0,1,3181.5511871000053,1,3.0,2.0129275000072084,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,324,-2274,Invalid,signal,0,1,3184.7513613000046,1,3.0,2.7297085999744013,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,326,557,Valid,noise,0,2,3190.7671210999833,1,3.0,4.496209200005978,True,2,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,328,1158,Valid,noise,0,2,3193.9985292999772,1,3.0,2.312525800021831,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,330,-1716,Invalid,signal,0,1,3197.11929339997,1,3.0,1.9458837999845855,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,332,557,Valid,signal,0,2,3200.127374099975,0,3.0,2.0798803999787197,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,334,557,Valid,signal,0,2,3202.9912863000063,0,3.0,1.8282824999769218,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,336,1716,Valid,signal,0,1,3205.9190629000077,1,3.0,1.86266300000716,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,338,-2274,Valid,signal,0,2,3209.022836099961,0,3.0,2.129450799955521,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,340,-557,Valid,noise,0,2,3211.823030599975,1,3.0,1.8626084999996237,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,342,557,Valid,signal,0,2,3214.7668763999827,0,3.0,1.8955118000158109,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,344,1158,Invalid,noise,0,2,3217.5352654999588,1,3.0,2.479489699995611,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,346,1158,Valid,signal,0,1,3221.1831209000084,1,3.0,2.2464138999930583,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,348,1158,Valid,signal,0,1,3224.462042499974,1,3.0,2.279357200022787,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,350,557,Invalid,noise,0,2,3227.6951004999573,1,3.0,1.9122307000216097,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,352,1158,Valid,noise,0,2,3230.75107150001,1,3.0,2.0458500999957323,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,3,1716,Valid,signal,0,1,3486.8473889000015,1,3.0,4.223301299964078,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,6,-557,Valid,signal,0,2,3490.8782651000074,0,3.0,2.228486999985762,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,9,-1716,Valid,noise,0,2,3494.046612699982,1,3.0,2.145885100006126,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,12,-1716,Valid,signal,0,1,3497.230610299972,1,3.0,1.9794145000050776,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,15,1158,Valid,noise,0,2,3500.798865199962,1,3.0,2.8628934000153095,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,18,1158,Valid,signal,0,1,3504.029985399975,1,3.0,1.945832600002177,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,21,1716,Valid,signal,0,1,3506.9428209000034,1,3.0,1.9627703000442125,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,24,-1158,Valid,signal,0,2,3510.270483099972,0,3.0,2.413246399955824,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,27,2274,Valid,noise,0,1,3513.598870099988,0,3.0,2.2951604000409134,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,30,2274,Valid,noise,0,2,3516.8468532999977,1,3.0,2.162930199992843,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,33,1158,Valid,signal,0,1,3519.8550678999745,1,3.0,2.0126681000110693,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,36,2274,Invalid,signal,0,2,3522.910602799966,0,3.0,2.0293419000227004,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,39,557,Valid,noise,0,2,3525.918804899964,1,3.0,2.0289878000039607,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,42,1158,Invalid,signal,0,1,3528.862296999956,1,3.0,1.9292707000277005,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,45,-1158,Valid,noise,0,2,3531.886320599995,1,3.0,2.046055599988904,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,48,1158,Valid,noise,0,2,3534.910560499993,1,3.0,1.9961762999882922,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,51,-2274,Invalid,noise,0,2,3537.903162200004,1,3.0,2.029210399952717,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,54,557,Valid,signal,0,2,3540.9261981999734,0,3.0,2.0292616999940947,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,57,1716,Valid,noise,0,2,3544.0953811999643,1,3.0,2.0960415999870747,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,60,2274,Valid,signal,0,2,3547.055425299972,0,3.0,1.9964343999745324,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,63,1158,Valid,signal,0,1,3550.2707096000086,1,3.0,2.1790068999980576,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,66,1158,Valid,signal,0,1,3553.3260160000063,1,3.0,2.029441000020597,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,69,-557,Invalid,signal,0,1,3556.318203200004,1,3.0,1.995778100041207,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,72,-557,Valid,noise,0,2,3559.2304300999967,1,3.0,1.9460484000155702,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,75,-2274,Invalid,signal,0,2,3562.302888699982,0,3.0,2.012729700014461,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,78,-2274,Invalid,signal,0,2,3565.31113669998,0,3.0,2.0122313000028953,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,81,-557,Valid,signal,0,2,3568.3024432999664,0,3.0,2.0294799000257626,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,84,1158,Valid,signal,0,1,3571.247561600001,1,3.0,1.92976109997835,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,87,-2274,Valid,noise,0,2,3574.3345196999726,1,3.0,2.078982000006363,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,90,-557,Valid,noise,0,2,3577.358214899956,1,3.0,1.9627741999574937,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,93,-1158,Valid,signal,0,1,3580.271216599969,1,3.0,1.9457688999827951,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,96,-1158,Valid,noise,0,2,3583.230825799983,1,3.0,1.979189099976793,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,99,557,Valid,noise,0,2,3586.1587511000107,1,3.0,1.9129829999874346,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,102,2274,Invalid,signal,0,2,3589.1352377999574,0,3.0,1.9289292999892496,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,105,1158,Invalid,noise,0,2,3592.0794022000046,1,3.0,1.9293263999861665,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,108,1716,Valid,noise,0,2,3594.8146213999717,1,3.0,1.8292919000377879,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,111,-1158,Invalid,signal,0,1,3597.8062017000047,1,3.0,1.895633000007365,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,114,557,Valid,signal,0,2,3600.7022351999767,0,3.0,1.929242999991402,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,117,557,Valid,noise,0,2,3603.4553293999634,1,3.0,1.713069399993401,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,120,-1158,Valid,noise,0,2,3606.3670222999644,1,3.0,1.8619762000162154,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,123,-1158,Invalid,signal,0,1,3609.326444700011,1,3.0,1.9124547999817878,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,126,557,Invalid,noise,0,2,3611.9503937999834,1,3.0,1.6292814000044018,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,129,1158,Valid,noise,0,2,3614.7348526999704,1,3.0,1.7792225000448525,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,132,1158,Valid,signal,0,1,3617.5188556999783,1,3.0,1.8288961999933235,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,135,-1158,Valid,signal,0,1,3620.558194399986,1,3.0,2.0469045999925584,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,138,1716,Valid,signal,0,1,3623.5351710999967,1,3.0,1.9286821000277996,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,141,2274,Valid,signal,0,2,3626.6229732999927,0,3.0,2.079862999962643,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,144,1158,Valid,noise,0,2,3629.470159599965,1,3.0,1.8451599999680184,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,147,-1716,Valid,signal,0,1,3632.4149180999957,1,3.0,1.929147299961187,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,150,-557,Valid,noise,0,2,3635.247312499967,1,3.0,1.829655300010927,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,153,-2274,Valid,noise,0,2,3638.046531900007,1,3.0,1.7792266000178643,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,156,-2274,Valid,noise,0,2,3640.7343054999947,1,3.0,1.6791419999790378,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,159,-2274,Valid,noise,0,2,3643.5823249999667,1,3.0,1.9960464999894612,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,162,557,Valid,noise,0,2,3646.4952895999886,1,3.0,1.762558499991428,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,165,-1716,Valid,signal,0,1,3649.5340765999863,1,3.0,2.0464097000076436,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,168,-557,Valid,noise,0,2,3652.351058100001,1,3.0,1.8626968000316992,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,171,1716,Invalid,noise,0,2,3655.0389287999715,1,3.0,1.712014100048691,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,174,557,Valid,noise,0,2,3657.8226683000103,1,3.0,1.6956025000545196,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,177,557,Valid,signal,0,2,3660.479050899972,0,3.0,1.67931730003329,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,180,557,Valid,signal,0,2,3663.134319600009,0,3.0,1.6293585000094026,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,183,-1716,Valid,noise,0,2,3665.8066371000023,1,3.0,1.6291404999792576,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,186,-1716,Valid,noise,0,2,3668.4943354999996,1,3.0,1.7124948000418954,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,189,-557,Valid,signal,0,2,3671.070045500004,0,3.0,1.5792019000509754,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,192,1716,Valid,signal,0,1,3673.9820404999773,1,3.0,1.8293673999723978,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,195,-557,Valid,signal,0,2,3676.5112175999675,0,3.0,1.5506694000214338,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,198,1716,Valid,signal,0,1,3679.342989899975,1,3.0,1.78157699998701,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,201,1158,Invalid,signal,0,1,3682.0791633999906,1,3.0,1.7165662000188604,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,204,-1158,Invalid,noise,0,2,3684.687013699964,1,3.0,1.6681886999867857,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,207,1716,Invalid,noise,0,2,3687.614107900008,1,3.0,1.854951000015717,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,210,-2274,Valid,signal,0,2,3690.510491999972,0,3.0,1.9865315000060946,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,213,-2274,Valid,noise,0,2,3693.455019099987,1,3.0,1.8624548999941908,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,216,1158,Valid,signal,0,1,3696.335491899983,1,3.0,1.884933799970895,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,219,2274,Valid,noise,0,2,3699.086338199966,1,3.0,1.6913443999947049,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,222,-2274,Valid,signal,0,2,3701.870485399966,0,3.0,1.7878131000325084,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,225,-557,Invalid,noise,0,2,3704.5744134999695,1,3.0,1.7356646999833174,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,228,1716,Valid,noise,0,2,3707.310774399957,1,3.0,1.6838018000125885,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,231,2274,Valid,signal,0,2,3710.0626646999735,0,3.0,1.7336801000055857,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,234,-1716,Valid,signal,0,2,3712.591110599984,0,3.0,1.542191200016532,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,237,557,Valid,signal,0,2,3715.151277099969,0,3.0,1.5526894999784417,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,240,1716,Valid,signal,0,1,3717.95074499998,1,3.0,1.8370057999854907,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,243,-557,Invalid,noise,0,2,3720.6711717,1,3.0,1.6981338000041433,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,246,-1158,Valid,noise,0,2,3723.32672479999,1,3.0,1.6653383999946527,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,249,-1158,Valid,signal,0,1,3726.1266853999696,1,3.0,1.8067170000285842,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,252,-2274,Valid,signal,0,2,3729.0070772999898,0,3.0,1.8771874999511056,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,255,1158,Valid,noise,0,2,3732.0314974999637,1,3.0,2.00458410003921,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,258,-557,Valid,noise,0,2,3734.543115999957,1,3.0,1.6199428999680094,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,261,2274,Valid,noise,0,2,3737.327017600008,1,3.0,1.6807479999843054,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,264,-2274,Valid,signal,0,2,3740.2072098999633,0,3.0,1.8538881000131369,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,267,-1716,Invalid,noise,0,2,3743.1663771999883,1,3.0,1.9448508000350557,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,270,-1716,Valid,signal,0,1,3746.1101829999825,1,3.0,1.940073800040409,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,273,1716,Valid,signal,0,1,3748.9112695999793,1,3.0,1.793077199952677,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,276,-2274,Valid,signal,0,2,3751.695230299956,0,3.0,1.773002500005532,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,279,2274,Invalid,noise,0,2,3754.654711499985,1,3.0,1.9233270999975502,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,282,2274,Valid,signal,0,2,3757.487374599965,0,3.0,1.8681848000269383,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,285,557,Invalid,noise,0,2,3760.39892040001,1,3.0,1.907241500040982,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,288,1716,Valid,noise,0,2,3763.1987989000045,1,3.0,1.764754300005734,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,291,1158,Valid,noise,0,2,3765.98285510001,1,3.0,1.7498045999673195,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,294,1158,Valid,noise,0,2,3768.5590259999735,1,3.0,1.5712075000046752,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,297,557,Valid,noise,0,2,3771.0062697000103,1,3.0,1.4258001999696717,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,300,1158,Valid,noise,0,2,3773.7115411999985,1,3.0,1.7300021999981254,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,303,1158,Invalid,noise,0,2,3776.2874456999707,1,3.0,1.5864196999464184,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,306,557,Valid,signal,0,2,3778.750892699987,0,3.0,1.4124577000038698,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,309,-557,Invalid,signal,0,1,3781.646311699995,1,3.0,1.9492337999981828,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,312,-1716,Valid,signal,0,1,3784.5591972999973,1,3.0,1.8961367000010796,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,315,-2274,Valid,signal,0,2,3787.5664783999673,0,3.0,1.9714860999956727,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,318,-1158,Valid,signal,0,1,3790.3351402999833,1,3.0,1.7927493000170216,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,321,1158,Valid,signal,0,1,3793.2144897999824,1,3.0,1.8888829000061378,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,324,-557,Valid,signal,0,1,3796.1430718000047,1,3.0,1.9098358000046574,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,327,-2274,Valid,noise,0,2,3798.9109000999597,1,3.0,1.778771199984476,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,330,557,Valid,noise,0,2,3801.5500757999835,1,3.0,1.6461061000009067,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,333,-1158,Valid,noise,0,2,3804.351349100005,1,3.0,1.7683154999976978,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,336,1716,Valid,signal,0,1,3807.0867799000116,1,3.0,1.7115236000390723,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,339,-1716,Valid,noise,0,2,3809.9193480999675,1,3.0,1.8136469000019133,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,342,2274,Valid,noise,0,2,3812.6551626999862,1,3.0,1.7456965000019409,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,345,-1716,Invalid,signal,0,1,3815.3902068999596,1,3.0,1.733001000015065,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,348,-1716,Valid,signal,0,1,3818.2384036000003,1,3.0,1.8248044000356458,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,351,2274,Valid,signal,0,2,3822.383423899999,0,3.0,3.139428600028623,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,354,-1158,Valid,signal,0,1,3825.054601599986,1,3.0,1.6665413999580778,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,357,557,Invalid,signal,0,1,3827.7261421000003,1,3.0,1.68167129997164,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,360,2274,Valid,noise,0,1,3830.6701489000116,0,3.0,1.9552185999928042,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,363,-1716,Invalid,signal,0,1,3833.4386549000046,1,3.0,1.7306794000323862,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,366,1716,Invalid,signal,0,1,3836.2869069000008,1,3.0,1.8747166999964975,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,369,1716,Valid,noise,0,1,3839.0227312999777,0,3.0,1.715396800020244,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,372,-2274,Valid,signal,0,1,3841.93515189999,1,3.0,1.8791175000369549,True,1,16,A,2023-09-13_10h41.26.185,exp3,2022.2.2,
