trials.label,trials.startVal,trials.maxVal,trials.minVal,trials.startValSd,trials.pthreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.stepSize,trials.range,trials.cue,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepType,trials.intensity,signalOpacity,stair_response_correct,level,trials.response,stair_eye_ok,nTrial,position,validity,Stimulus,orientation,response_key,response_rt,response_correct,confidence,confidence_rt,eye_ok,trial_rep,participant,session,date,expName,psychopyVersion,
,,,,,,,,,,,,,,,,,,,,,,,,27,2274,Valid,signal,-45,2,1.0208306000567973,0,1.0,2.329562099883333,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,30,1716,Invalid,noise,45,2,1.4197707001585513,1,1.0,2.7286421998869628,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,33,-1158,Valid,noise,45,2,1.9538054000586271,1,2.0,3.2629976999014616,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,36,-557,Valid,signal,45,1,1.370442399987951,1,3.0,2.6791974999941885,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,39,557,Valid,signal,-45,2,0.9866555000189692,0,2.0,2.295442300150171,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,42,1716,Valid,noise,45,2,1.2538944999687374,1,1.0,2.562912200111896,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,45,-557,Valid,signal,-45,1,0.9870863000396639,1,3.0,2.296036599902436,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,48,2274,Valid,noise,-45,2,0.9532485001254827,1,2.0,2.2621658998541534,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,51,557,Valid,noise,-45,2,1.7707613001111895,1,2.0,3.0797162000089884,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,54,-2274,Valid,noise,45,2,1.1533831998240203,1,2.0,2.4623101998586208,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,57,1158,Valid,signal,45,1,1.4035681001842022,1,2.0,2.712499500019476,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,60,1716,Invalid,signal,45,2,1.8714183999691159,0,2.0,3.1802342999726534,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,63,-2274,Valid,signal,-45,2,1.053318099817261,0,2.0,2.3620725001674145,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,66,2274,Valid,signal,45,2,1.4537979001179338,0,1.0,2.762665000045672,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,69,557,Valid,noise,45,2,0.9367422999348491,1,3.0,2.245806099846959,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,72,-557,Invalid,noise,-45,2,1.5868287000339478,1,2.0,2.8957052000332624,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,75,2274,Valid,signal,-45,2,1.8707028001081198,0,2.0,3.179664900060743,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,78,-1158,Valid,noise,-45,2,1.1701446999795735,1,2.0,2.4791393999475986,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,81,-557,Valid,signal,-45,1,2.4540901000145823,1,2.0,3.7628985999617726,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,84,-1716,Valid,signal,-45,2,1.070009300019592,0,2.0,2.3790367001201957,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,87,-557,Valid,noise,45,2,1.5040436999406666,1,2.0,2.81296190014109,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,90,-2274,Valid,signal,-45,2,1.1031333999708295,0,1.0,2.412029300117865,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,93,557,Valid,signal,-45,2,1.3204208000097424,0,2.0,2.6294170001056045,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,96,-1158,Invalid,signal,-45,1,1.2702146999072284,1,2.0,2.5793220999184996,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,99,-2274,Valid,signal,45,2,1.2868294001091272,0,1.0,2.595723600126803,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,102,-1158,Valid,noise,-45,2,1.0208584000356495,1,2.0,2.329406499862671,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,105,-1158,Valid,noise,-45,2,1.2363841999322176,1,2.0,2.5454161998350173,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,108,-557,Valid,noise,-45,1,3.4881090000271797,0,3.0,4.796840899856761,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,111,1716,Valid,noise,-45,2,1.0208161999471486,1,2.0,2.329630699940026,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,114,-2274,Valid,noise,-45,2,1.4702257001772523,1,1.0,2.7791095001157373,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,117,1716,Valid,signal,-45,2,0.8694780999794602,0,2.0,2.1785330998245627,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,120,1716,Valid,noise,45,2,0.8872529999352992,1,2.0,2.1960374999325722,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,123,-1158,Valid,noise,-45,2,0.853661100147292,1,2.0,2.162377499975264,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,126,1158,Valid,signal,45,1,1.0207168001215905,1,2.0,2.329363099997863,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,129,557,Valid,noise,45,2,1.0028874001000077,1,3.0,2.3117541999090463,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,132,1158,Invalid,signal,-45,1,2.7543486000504345,1,1.0,4.063208400039002,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,135,-1716,Valid,noise,45,2,1.136495399987325,1,2.0,2.445629700087011,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,138,-557,Invalid,signal,45,1,1.2371951001696289,1,3.0,2.5459706000983715,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,141,557,Valid,signal,45,1,0.8868253000546247,1,3.0,2.1958152998704463,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,144,1158,Valid,noise,45,2,1.0035953999031335,1,2.0,2.3124151998199522,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,147,557,Valid,signal,-45,2,0.8365305999759585,0,2.0,2.145699700107798,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,150,2274,Valid,noise,-45,1,1.7042797999456525,0,2.0,3.013005099957809,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,153,2274,Valid,signal,-45,2,1.0532821998931468,0,1.0,2.3620831998996437,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,156,2274,Valid,noise,45,2,2.6044449999462813,1,1.0,3.9133013000246137,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,159,1158,Valid,signal,-45,1,1.4369057000149041,1,2.0,2.745749300112948,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,162,-1716,Valid,noise,45,2,1.1201841998845339,1,1.0,2.429222100181505,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,165,1158,Valid,noise,-45,2,1.0040663999971002,1,1.0,2.312886699801311,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,168,-2274,Valid,noise,45,2,1.0858616000041366,1,1.0,2.3950426999945194,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,171,1716,Invalid,signal,-45,2,1.8874779001343995,0,1.0,3.1963995001278818,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,174,2274,Valid,signal,-45,2,1.3203239999711514,0,1.0,2.629392799921334,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,177,1716,Invalid,noise,45,1,1.787579600000754,0,1.0,3.096358200069517,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,180,557,Invalid,signal,45,1,1.0534681999124587,1,3.0,2.3623492999468,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,183,-2274,Valid,noise,45,2,0.9875413000117987,1,1.0,2.2962413001805544,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,186,-1716,Valid,signal,-45,2,3.103734200121835,0,1.0,4.412668700097129,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,189,1716,Valid,noise,-45,2,4.07132890005596,1,2.0,5.380271100206301,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,192,-557,Valid,noise,45,2,1.4200619000475854,1,2.0,2.7292581000365317,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,195,1158,Valid,noise,-45,2,1.2372030999977142,1,2.0,2.546206000028178,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,198,-2274,Valid,signal,45,2,1.2871647998690605,0,2.0,2.595980300102383,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,201,-557,Invalid,noise,-45,2,1.8033948000520468,1,1.0,3.112434000009671,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,204,2274,Valid,signal,-45,2,2.0204372999724,0,1.0,3.3296111000236124,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,207,-2274,Valid,signal,45,2,1.3537140998523682,0,1.0,2.66266190004535,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,210,1158,Valid,noise,45,2,1.1704885000362992,1,2.0,2.479253599885851,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,213,557,Valid,noise,-45,2,1.6035146999638528,1,2.0,2.9126792999450117,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,216,-2274,Valid,signal,-45,2,1.086834799963981,0,2.0,2.3958299001678824,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,219,-1716,Valid,noise,-45,2,1.6537844000849873,1,2.0,2.9627205000724643,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,222,557,Valid,noise,-45,2,1.3211182998493314,1,3.0,2.6300192000344396,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,225,557,Valid,signal,-45,2,0.8035353000741452,0,4.0,2.1122607002034783,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,228,-2274,Valid,noise,45,2,0.9033317998982966,1,2.0,2.212273299926892,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,231,-1158,Valid,noise,-45,2,1.2701681000180542,1,2.0,2.5790110998786986,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,234,-1158,Valid,signal,45,1,1.254062999971211,1,3.0,2.5626872000284493,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,237,1158,Invalid,noise,45,2,1.4370397999882698,1,1.0,2.7460752001497895,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,240,1716,Valid,noise,-45,2,1.1371469998266548,1,1.0,2.4462572999764234,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,243,-1716,Valid,noise,45,2,1.1362866000272334,1,1.0,2.445219799876213,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,246,2274,Valid,noise,-45,2,1.0028075000736862,1,1.0,2.3119364001322538,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,249,1716,Valid,noise,45,2,1.904183000093326,1,2.0,3.213176899822429,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,252,557,Valid,noise,-45,2,0.97026910004206,1,3.0,2.2792359001468867,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,255,1158,Valid,signal,45,1,1.0867803001310676,1,3.0,2.3957093998324126,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,258,-557,Valid,signal,-45,1,0.8533631998579949,1,3.0,2.1624291001353413,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,261,-557,Valid,signal,45,1,0.6869445000775158,1,3.0,1.995813800022006,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,264,557,Valid,noise,-45,2,0.9368824998382479,1,2.0,2.2458405001088977,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,267,2274,Valid,signal,45,2,0.9371131998486817,0,1.0,2.2459203999023885,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,270,557,Valid,noise,-45,2,1.1700583000201732,1,2.0,2.478967299917713,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,273,-1158,Valid,signal,-45,1,1.8880640000570565,1,2.0,3.196809899993241,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,276,1158,Valid,noise,-45,2,0.8031748998910189,1,2.0,2.111860599834472,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,279,-1158,Invalid,noise,-45,2,1.970459399977699,1,1.0,3.279364600079134,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,282,1716,Valid,signal,-45,2,1.0869566998444498,0,2.0,2.395737500162795,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,285,1158,Valid,signal,-45,1,3.3044695002026856,1,2.0,4.613252100069076,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,288,1158,Valid,signal,45,1,1.0702657999936491,1,3.0,2.379113400122151,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,291,2274,Valid,noise,-45,2,1.670947200153023,1,1.0,2.9797761999070644,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,294,2274,Invalid,noise,45,2,1.5699349998030812,1,1.0,2.878899399889633,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,297,-1716,Valid,signal,-45,1,1.971366300014779,1,1.0,3.279886499978602,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,300,1716,Valid,signal,-45,2,1.3036527000367641,0,1.0,2.6123656001873314,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,303,-2274,Valid,signal,45,2,1.2368126998189837,0,1.0,2.545695399865508,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,306,-2274,Valid,noise,45,2,1.0368546999525279,1,2.0,2.34582499996759,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,309,557,Invalid,signal,-45,1,2.404001799877733,1,2.0,3.7128538000397384,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,312,1158,Valid,signal,-45,2,3.671528099803254,0,2.0,4.980389999924228,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,315,2274,Invalid,signal,45,2,1.6040405000094324,0,1.0,2.9127787998877466,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,318,-1158,Valid,signal,-45,1,1.1036586998961866,1,3.0,2.4124875999987125,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,321,-1158,Invalid,signal,45,1,1.337537200190127,1,3.0,2.645980400033295,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,324,-1716,Valid,signal,45,2,1.5860978001728654,0,2.0,2.894986300030723,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,327,-2274,Valid,noise,-45,1,1.187154300045222,0,2.0,2.496185500174761,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,330,-1158,Valid,signal,-45,1,0.919850799953565,1,3.0,2.229079300072044,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,333,2274,Valid,signal,45,1,1.3868687998037785,1,1.0,2.695913900155574,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,336,-1716,Valid,noise,-45,2,0.9699242999777198,1,2.0,2.2790020001120865,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,339,-2274,Invalid,signal,45,1,1.4545115001965314,1,2.0,2.763049299828708,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,342,-557,Valid,signal,-45,1,1.2864845001604408,1,2.0,2.5954436999745667,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,345,1158,Valid,noise,45,2,1.2537764001172036,1,2.0,2.5626691998913884,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,348,557,Valid,signal,45,2,1.1533097999636084,0,2.0,2.462123999837786,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,351,-1716,Invalid,noise,45,2,1.6036088000983,1,2.0,2.912547499872744,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,354,1158,Valid,noise,-45,2,1.003634399967268,1,2.0,2.3126356001012027,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,357,2274,Valid,signal,-45,2,1.0537058000918478,0,2.0,2.3625843999907374,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,360,-557,Valid,noise,-45,2,1.1539066000841558,1,3.0,2.462858800077811,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,363,1716,Valid,signal,45,2,0.920303100021556,0,2.0,2.2292467998340726,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,366,-557,Valid,signal,-45,1,1.370223700068891,1,2.0,2.6789086998905987,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,369,1158,Valid,noise,-45,2,0.7697200998663902,1,2.0,2.0786652001552284,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,372,2274,Valid,noise,-45,2,1.2870457998942584,1,1.0,2.5958581999875605,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,375,2274,Valid,noise,45,2,0.8869147000368685,1,1.0,2.196051700040698,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,378,-1158,Valid,signal,-45,1,0.8369205000344664,1,3.0,2.145930500002578,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,381,557,Valid,signal,-45,2,1.137022600043565,0,2.0,2.4456614998634905,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,384,1158,Valid,noise,-45,2,0.9535445000510663,1,2.0,2.2624703000765294,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,387,-1716,Valid,signal,45,1,1.7875345000065863,1,2.0,3.096450500190258,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,390,-2274,Valid,signal,-45,2,1.1363894001115113,0,1.0,2.4455536999739707,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,393,-2274,Valid,signal,45,2,1.0205149999819696,0,1.0,2.3293035000097007,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,396,-557,Invalid,signal,45,1,1.4032550998963416,1,2.0,2.7125059999525547,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,399,-1158,Valid,signal,-45,1,0.8538063999731094,1,2.0,2.1628411998972297,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,402,-2274,Valid,noise,45,2,1.0201097000390291,1,1.0,2.328900799853727,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,405,-557,Valid,signal,-45,1,1.470547900069505,1,2.0,2.7794351999182254,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,408,1158,Valid,signal,45,1,1.6705235000699759,1,2.0,2.979705899953842,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,411,1716,Valid,noise,45,2,1.4535886000376195,1,1.0,2.7626168997958302,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,414,-557,Valid,noise,45,2,1.3037737000267953,1,1.0,2.6128301001153886,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,417,2274,Invalid,noise,-45,2,3.672759799985215,1,1.0,4.981594700133428,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,420,-1158,Valid,signal,45,1,1.6856951001100242,1,3.0,2.9944531999062747,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,423,-1716,Valid,signal,45,1,1.0202021999284625,1,2.0,2.3290031000506133,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,426,-1716,Valid,noise,45,2,0.9535054001025856,1,1.0,2.262406900059432,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,429,-1716,Valid,noise,45,2,1.0367105000186712,1,1.0,2.3458283999934793,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,432,-1158,Valid,noise,-45,2,1.403912999900058,1,1.0,2.7127264998853207,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,435,-2274,Invalid,signal,-45,2,1.7370414999313653,0,1.0,3.0459209999535233,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
,,,,,,,,,,,,,,,,,,,,,,,,438,-1158,Valid,noise,45,1,1.0535957000683993,0,2.0,2.3625957001931965,True,1,32,A,2023-11-16_15h13.43.413,exp3,2022.2.2,
